,PCA 1,PCA 2,Clusters
128,1.0898971212788635,-1.9806627909799706,3
129,4.126613676637524,-0.026797475959900816,0
130,5.526961497806486,-1.8386006296613768,0
131,3.173389986707535,-0.04642918826049722,0
132,0.028905386112697384,-1.9767459655906248,3
133,0.7178840833615363,-0.16669366652081577,3
134,-1.3482810761988082,-2.0321563477130136,1
135,-1.1590320375694718,-0.23844285395832565,1
136,1.9298196366561833,-1.8761645109839369,3
137,0.11610764652850973,-0.12982291908453694,3
138,-1.2590138326137914,-2.0784457893206016,1
139,0.21042293671045043,-0.1998028226483742,3
140,0.16022190953380985,-1.9649804101432882,3
141,2.280879558801465,-0.07973090038636899,3
142,1.560312810369421,-1.9554065756242092,3
143,-1.181895032137524,-0.18428524132862192,1
144,3.275842603275786,-1.8665507507498527,0
145,3.0195804594080067,-0.037345193999361675,0
146,0.028861169722639413,-1.9762439870975028,3
147,0.5197675619625158,-0.13734734345338356,3
148,-1.259045415749547,-2.0780872332540854,1
149,5.211077157419812,-0.02232192454762785,0
150,0.0930340841475453,-2.0430769375382454,3
151,0.12223346065855599,-0.11573255302953715,3
152,-1.3483379258431685,-2.031510946793285,1
153,-1.261123032173054,-0.1847313227138034,1
154,5.152533844171161,-1.7727629262713127,0
155,0.11605079688414956,-0.1291775181648083,3
156,0.1478313154763924,-1.9915834955606173,3
157,0.46640094689594547,-0.17739963150920743,3
158,12.16519850159242,-1.6246117592473568,0
159,0.08744461212998964,-0.12256175693794218,3
160,0.028816953332581496,-1.9757420086043804,3
161,0.12220187752280033,-0.11537399696302135,3
162,1.4816261217157491,-1.973522546864078,3
163,0.11602553037554501,-0.12889067331159546,3
164,4.109779014186427,-1.8359142364607839,0
165,0.08742566224853623,-0.12234662329803263,3
166,0.028798003451128096,-1.9755268749644708,3
167,2.1319017427252547,-0.0857575069018606,3
168,0.6305554904027013,-2.0121824887608395,3
169,0.11600658049409161,-0.12867553967168602,3
170,-1.2591148986482095,-2.0772984099077507,1
171,2.9644803204828345,-0.052552399728217375,0
172,0.028779053569674695,-1.975311741324561,3
173,1.2991166033612689,-0.13118415753236645,3
174,1.8042884004302688,-1.906693705308088,3
175,-1.2611925150717165,-0.1839424993674684,1
176,-1.348413725368982,-2.030650412233647,1
177,2.1318701595894987,-0.08539895083534468,3
178,-1.310157237636425,-2.050478499892141,1
179,5.008320827761739,0.047739449323360064,0
180,0.16163808462081325,-1.9601490889867552,3
181,0.7697016814170367,-0.09681608960503314,3
182,0.028747470433919065,-1.9749531852580453,3
183,0.1159623641040337,-0.12817356117856374,3
184,0.16316795899653708,-1.95660856966968,3
185,0.46631251411582963,-0.1763956745229631,3
186,-1.2591654316654186,-2.0767247202013253,1
187,-0.40528651430343104,-2.0307966547304868,1
188,4.891954691716354,-1.7940232020612026,0
189,0.43240738586792504,-1.9824776096268923,3
190,0.03487960119111643,-1.9609345304163492,3
191,12.04400860852968,-1.5794539424560288,0
192,1.1680389968949503,-1.9808577727036147,3
193,1.1781211853813534,-1.9568939685065427,3
194,0.034854334682511916,-1.9606476855631365,3
195,-1.3612564262690008,-2.023013188956803,1
196,0.028671670908105462,-1.9740926506984071,3
197,-0.42773580660661137,-2.025683738987598,1
198,0.028659037653803177,-1.973949228271801,3
199,10.459424671753252,0.3722379824949646,0
200,7.419535358209416,-1.7746123544674646,0
201,1.9333981973300254,-0.09532530851604382,3
202,1.6828862494121783,-1.8907116629748095,3
203,0.11586129806961558,-0.12702618176571281,3
204,0.6304038913510741,-2.010461419641563,3
205,0.11585498144246444,-0.12695447055240963,3
206,1.6140780340734857,-1.9070471884994917,3
207,2.740317248904064,-0.08737537063638909,0
208,6.784313770315788,-2.8269829948300402,0
209,0.11584234818816218,-0.12681104812580327,3
210,0.46772601403323016,-3.018782643759664,3
211,-1.2613441141233437,-0.18222143024819212,1
212,4.860192208813808,-1.8735566062070725,0
213,0.46618618157280695,-0.17496145025689933,3
214,4.065556282760463,-1.8721852884179135,0
215,-0.08893239448420064,-0.14301982120063256,3
216,0.4623683873585481,-1.9767916823723157,3
217,0.4661735483185047,-0.17481802783029307,3
218,0.3789523380212389,-2.021525940696471,3
219,-1.2231065762722397,-0.2018343842667769,1
220,-0.4054254801007559,-2.029219008037817,1
221,1.952660105232587,-0.09760363834643727,3
222,0.5636534302243347,-2.017066837524207,3
223,0.11579813179810426,-0.1263090696326811,3
224,1.6647827372669615,-1.883343215834655,3
225,1.2989144712924328,-0.12888939870666472,3
226,1.289287733009144,-1.9284814613632406,3
227,0.7175493021225262,-0.16289297221574708,3
228,-1.2593359805984992,-2.074788517442139,1
229,0.21318580398579476,-0.18935135698897326,3
230,0.02855797161938506,-1.97280184885895,3
231,-1.2614072803948548,-0.18150431811516018,1
232,2.3528424735801923,-1.8704346410911565,3
233,-0.9398268578057317,-0.16577165800522004,1
234,0.02854533836508283,-1.9726584264323435,3
235,3.2755141386639273,-1.8628217676580872,0
236,-1.4506815855327961,-1.9749309670166362,1
237,-1.361408025320628,-2.0212921198375264,1
238,-1.2231760591709022,-0.2010455609204419,1
239,0.09270561953568643,-2.03934795444648,3
240,-1.2231823757980533,-0.20097384970713872,1
241,3.2754888721553224,-1.8625349228048744,0
242,0.46608511553838883,-0.1738140708440485,3
243,-8.611289768162301e-05,-1.9657558203522651,3
244,-1.2231950090523556,-0.20083042728053235,1
245,1.2892182501104814,-1.927692638016906,3
246,0.11571601564513954,-0.12537682385973972,3
247,0.09268035302708186,-2.039061109593267,3
248,3.01920777840609,-0.033114232414474004,0
249,4.183688958532399,-1.8124582018358593,0
250,0.4660598490297843,-0.17352722599083567,3
251,0.09266771977277963,-2.038917687166661,3
252,0.2454963480633771,-0.1170800765161756,3
253,1.9077417202705127,-1.9507412032987235,3
254,0.466047215775482,-0.17338380356422942,3
255,4.098130012503969,-1.8288872016279636,0
256,5.110954049546498,0.06124457102326753,0
257,-1.170157169793598,-2.120074002063483,1
258,0.17986366356144087,-0.19192292944727066,3
259,-1.2084262907804575,-2.100102491978382,1
260,3.362646916181077,-0.015109897805663746,0
261,5.116197560373197,-1.8423472843759714,0
262,3.362640599553926,-0.015038186592360564,0
263,-0.9449295572116532,-2.084888188119716,1
264,0.4660156326397264,-0.1730252474977135,3
265,0.09262350338272171,-2.0384157086735386,3
266,0.76938585005948,-0.093230528939874,3
267,-1.348748506607992,-2.0268497179285783,1
268,0.4660029993854241,-0.17288182507110714,3
269,6.710410714828311,-1.7687540660353203,0
270,-1.2232771252053203,-0.1998981815075911,1
271,3.042761499123642,-1.8601271858731474,0
272,0.4659903661311218,-0.17273840264450066,3
273,-1.2594875796501264,-2.073067448322863,1
274,1.2987502389865033,-0.12702490716078207,3
275,1.6351283674405708,-1.8884694193403073,3
276,0.17980681391708067,-0.191277528527542,3
277,2.9000154500954958,-1.8636115080647326,0
278,25.968496722479276,0.5638794857671676,0
279,0.028393739313455624,-1.970937357313067,3
280,0.11560863298357028,-0.1241577332335856,3
281,0.6301512262650288,-2.007592971109436,3
282,0.11560231635641914,-0.12408602202028242,3
283,0.09256665373836151,-2.03777030775381,3
284,3.362571116655263,-0.014249363246025664,0
285,3.042717282733584,-1.8596252073800255,0
286,1.9724320269264557,-0.08275347344425332,3
287,2.517941511475479,-1.9060208985164222,3
288,3.6094573130290994,-0.0008945353229344075,0
289,-0.00023139532215765726,-1.9641064624462918,3
290,0.17976259752702275,-0.19077555003441973,3
291,-1.3488243061338057,-2.02598918336894,1
292,3.3625458501466587,-0.013962518392812933,0
293,-1.3870934271206652,-2.006017673283839,1
294,0.2330236378529949,-0.14275091616056346,3
295,0.028343206296246592,-1.9703636676066416,3
296,1.6469971073588405,-0.10260320962726019,3
297,-1.034731023792236,-2.0034261920450143,1
298,0.5192432819089718,-0.1313953127492195,3
299,0.034500603562048475,-1.9566318576181585,3
300,0.465901933351006,-0.1717344456582561,3
301,3.1692386401563,-1.9304980370798857,0
302,1.09617604606177,-0.09189005845928007,3
303,-1.3488622058967126,-2.0255589160891208,1
304,6.531332475261158,0.10026638605878363,0
305,1.4909550484685798,-1.9655032255915144,3
306,0.4658829834695526,-0.17151931201834678,3
307,-1.2595949623116955,-2.071848357696709,1
308,1.8216029046594153,-0.07447923829554165,3
309,-1.3106183514184577,-2.0452435813210093,1
310,3.7969351081453793,0.011191247489921763,0
311,2.457009894822372,-1.9168554991088687,3
312,3.428924832655019,-0.005807502517484496,0
313,12.898891059988102,-2.684671981087838,0
314,-1.2616788953623537,-0.17842073594312344,1
315,2.5893937675050624,-1.911172555106683,3
316,0.4658514003337969,-0.17116075595183064,3
317,-1.3489064222867704,-2.025056937595999,1
318,0.8053685230820955,-0.18525968245377036,3
319,0.0924529544496411,-2.0364795059143526,3
320,0.4658387670794947,-0.17101733352522439,3
321,-1.0273323163247985,-2.009252566272755,1
322,1.9330065664466551,-0.0908792132912466,3
323,-1.3616796402881266,-2.01820853766549,1
324,0.11546966718624536,-0.12258008654091558,3
325,-1.3489316887953748,-2.024770092742786,1
326,0.11546335055909422,-0.1225083753276124,3
327,1.2919270481067693,-1.9988093547035475,3
328,1.4221886795531942,-0.1655669649568721,3
329,1.2985733734262714,-0.12501699318829296,3
330,0.4658008673165879,-0.1705870662454053,3
331,2.468099284270606,-0.06360125303460568,3
332,4.1850922410880385,0.020760870983645315,0
333,0.4657819174351345,-0.17037193260549574,3
334,5.823697116513459,0.08622248094645242,0
335,2.131301663145897,-0.07894494163805835,3
336,4.300743029856295,0.03461660735908176,0
337,1.6327245698869848,-0.1622233041927455,3
338,0.4657503342993788,-0.17001337653897983,3
339,0.11538755103328065,-0.12164784076797432,3
340,0.1153812344061295,-0.12157612955467102,3
341,3.562033030896383,-0.04254236491265122,0
342,1.0960054971286894,-0.08995385570009425,3
343,0.46571875116362316,-0.1696548204724639,3
344,0.46571243453647204,-0.16958310925916084,3
345,1.3760667794058306,-0.07675376356583911,3
346,0.46569980128216976,-0.16943968683255436,3
347,1.2984596741375511,-0.12372619134883577,3
348,1.376047829524377,-0.07653862992592957,3
349,2.131213230365781,-0.07794098465181379,3
350,0.12148809865472239,-0.10727062985976192,3
351,0.1255034799064963,-2.030824351284019,3
352,3.220147525093563,-0.04628074747479172,0
353,1.335556542581905,-1.9046368535008473,3
354,0.20808453405938168,-0.19416430666264262,3
355,0.09226977226225827,-2.0343998807285604,3
356,-1.1726011505918705,-0.22255884115161617,1
357,3.521951854510033,-1.8443754435904702,0
358,0.46564926826496067,-0.1688659971261289,3
359,6.237414245273294,-1.779319099800233,0
360,0.46564295163780955,-0.16879428591282583,3
361,0.03423530522170092,-1.953619986659425,3
362,2.81544594702049,-0.05310087635399008,0
363,-1.3618754557298116,-2.015985490053091,1
364,0.4656303183835073,-0.16865086348621935,3
365,1.3590086091150193,-1.9682150021721474,3
366,1.6824235323017147,-0.1551389409066563,3
367,-0.6752339002992694,-2.0855211541020338,1
368,1.7023273327675306,-0.042310526945769145,3
369,1.3347716538142433,-2.0100518302106516,3
370,0.0866613503632492,-0.11366956648834763,3
371,1.0070487361937175,-1.9466588613638602,3
372,1.9958280286264711,-0.09749204813519378,3
373,1.2887445030741467,-1.9223142970191671,3
374,3.7512821491010095,-0.013302728622302277,0
375,-1.3491590873728156,-2.0221884890638715,1
376,2.1598904680690705,-0.09148724915232889,3
377,1.559453749076867,-1.9456538506149768,3
378,0.23114634898395886,-0.14234731874596435,3
379,0.09219397273644467,-2.033539346168922,3
380,-0.36740047187065733,-0.22919679586256497,1
381,6.008096324659557,-1.7822909079586418,0
382,-1.300225947943863,-0.1552939324726827,1
383,3.2996776214075183,-1.853840040711653,0
384,7.488675423331863,0.04401597358157747,0
385,-0.4530918077921993,-2.072364189411667,1
386,0.46556083548484484,-0.16786204013988434,3
387,6.271197471278233,-1.81990032741008,0
388,0.4655545188576937,-0.16779032892658127,3
389,0.09216238960068904,-2.0331807901024064,3
390,9.44869977768585,0.12696534715033078,0
391,1.5392881216343381,-1.9651508958375108,3
392,4.925816708353817,0.035277287342422116,0
393,0.027964208667178636,-1.966060994808451,3
394,1.37589623047275,-0.07481756080665329,3
395,5.562313776756652,-1.8172590908005088,0
396,0.11517278571014215,-0.11920965951566599,3
397,-1.361982838391381,-2.014766399426937,1
398,2.0605635827086757,-0.04067625018448125,3
399,0.3783017254246723,-2.0141396857262435,3
400,1.2982828085773195,-0.12171827737634665,3
401,7.582142666099985,-1.7505237783616627,0
402,0.4655103024676358,-0.16728835043345888,3
403,0.09211817321063112,-2.032678811609284,3
404,-1.1217356771638867,-0.24737083719473668,1
405,3.754109745031077,-1.8402941046128813,0
406,0.08654765107452883,-0.11237876464889045,3
407,1.4905634175852096,-1.9610571303667172,3
408,0.11513488594723535,-0.1187793922358469,3
409,2.681868357543426,-1.8993071885089028,3
410,1.1924230169256613,-0.07497537001549183,3
411,6.7495891806980035,-1.7187649476839133,0
412,2.131011098296945,-0.07564622582611205,3
413,1.6614991883598447,-1.9927595921245653,3
414,-1.1090129921797396,-0.25364554741882006,1
415,3.1327304993546123,-1.8907656127285721,0
416,1.2982322755601103,-0.12114458766992119,3
417,1.0069034537692414,-1.9450095034578874,3
418,0.4654597694504267,-0.16671466072703353,3
419,-1.3492980531701406,-2.0206108423712013,1
420,-1.1345404783009985,-0.24016388119771198,1
421,-1.2600244929579725,-2.0669719951920924,1
422,-0.9180792159311495,-0.1781592845439167,1
423,-0.41927665584749774,-1.996265544768582,1
424,-1.2620957927543284,-0.17368779586511338,1
425,-1.1707572493729554,-2.113261436799681,1
426,0.08648448480301751,-0.11166165251585862,3
427,0.09204237368481752,-2.031818277049646,3
428,0.11507171967572404,-0.11806228010281518,3
429,2.93134858876656,-1.8725793127370314,0
430,-1.1600805976765598,-0.22653879254999776,1
431,-1.1728411824236136,-0.21983381504609523,1
432,3.362027886720266,-0.008082198901952059,0
433,2.1309352987711314,-0.07478569126647397,3
434,0.11504013653996838,-0.11770372403629926,3
435,-1.4131325600411657,-1.986727398785174,1
436,0.768766820598669,-0.08620283003616232,3
437,1.5592516170080308,-1.943359091789275,3
438,0.11502750328566609,-0.1175603016096929,3
439,6.806857649054794,-1.765605216619347,0
440,0.11502118665851498,-0.11748859039638972,3
441,-1.260100292483786,-2.066111460632454,1
442,0.11501487003136383,-0.11741687918308653,3
443,0.02779365973409803,-1.964124792049265,3
444,2.659108915634549,0.014414762003572846,3
445,0.6815203437927987,-1.9326238980491286,3
446,2.4581654559530306,-0.06258493245227656,3
447,0.37813749311874284,-2.012275194180361,3
448,0.11499592014991043,-0.1172017455431771,3
449,0.027774709852644686,-1.9639096584093554,3
450,0.17917515120196745,-0.18410640719722385,3
451,0.09195394090470163,-2.0308143200634015,3
452,1.2981059430170878,-0.11971036340385753,3
453,1.1671041360765828,-1.9702445131347444,3
454,3.219812743854553,-0.04248005316972325,0
455,0.6295195635499156,-2.0004218497791175,3
456,0.08637710214144825,-0.11044256188970451,3
457,0.09193499102324823,-2.030599186423492,3
458,1.2980869931356342,-0.11949522976394798,3
459,1.9178654605977405,-2.9604724945664875,3
460,0.11495802038700363,-0.116771478263358,3
461,0.027736810089737884,-1.9634793911295365,3
462,1.631600384603749,-0.06656352008224617,3
463,-1.2601697753824486,-2.0653226372861195,1
464,0.11494538713270137,-0.11662805583675163,3
465,0.0277241768354356,-1.96333596870293,3
466,-1.0836813215001657,-0.26490416602752925,1
467,-1.362216553595973,-2.0121130845347195,1
468,1.3552222507197786,-0.16705283799500453,3
469,4.799776032236384,-1.7888859569033457,0
470,0.11492643725124797,-0.11641292219684209,3
471,-1.260195041891053,-2.0650357924329064,1
472,1.2980427767455764,-0.1189932512708257,3
473,0.0918844580060392,-2.0300254967170663,3
474,0.46527027063589277,-0.16456332432793805,3
475,1.5591316010921592,-1.9419965787365143,3
476,0.4220382665146969,-0.2017074609720316,3
477,0.033856307592632966,-1.949317313861234,3
478,-1.172999098102392,-0.21804103471351566,1
479,0.027679960445377683,-1.9628339902098075,3
480,0.17908040179470044,-0.1830307389976761,3
481,0.027673643818226568,-1.9627622789965045,3
482,0.1148885374883412,-0.11598265491702299,3
483,3.7538507633178804,-1.837353944867451,0
484,1.0450550324128665,-0.1335265804295059,3
485,-1.362273403240333,-2.011467683614991,1
486,0.4809743251655616,-0.18722409237584003,3
487,1.5590937013292525,-1.9415663114566954,3
488,1.2979922437283673,-0.11841956156440035,3
489,-0.9756234802057003,-2.0491049400939993,1
490,1.2979859271012162,-0.11834785035109706,3
491,4.5418294747340795,-1.7824886261356137,0
492,1.0450297659042618,-0.1332397355762933,3
493,-1.4133157422285485,-1.9846477735993817,1
494,0.17903618540464253,-0.18252876050455383,3
495,0.4330396095507716,-2.024228618702355,3
496,0.7166081246770075,-0.15220800143357308,3
497,-1.3623113030032399,-2.0110374163351716,1
498,1.6462770118636114,-0.09442813131069758,3
499,0.027616794173866366,-1.962116878076776,3
500,1.0938467324718575,-0.09514629720636834,3
501,-1.2602897912983202,-2.063960124233359,1
502,1.2979480273383095,-0.11791758307127807,3
503,1.3755361827251353,-0.07073002164837199,3
504,-1.160333262762605,-0.22367034401787034,1
505,0.4612489616713591,-0.19114353987273022,3
506,1.4215317503294764,-0.1581089987733412,3
507,3.3617689050070694,-0.005142039156521565,0
508,3.6306427893576285,-0.020063506838242314,0
509,0.46513762146571896,-0.16305738884857132,3
510,3.361749955125616,-0.004926905516612017,0
511,0.46512498821141673,-0.16291396642196496,3
512,0.46511867158426556,-0.16284225520866166,3
513,3.4999595463603375,0.03163896292595683,0
514,-0.9782163697433197,-0.12079160872651264,1
515,1.0590236424123043,-1.9719487303181082,3
516,0.7684762557497169,-0.08290411422421592,3
517,1.2106447008880787,-1.9636932501645152,3
518,0.08614338693685636,-0.10778924699748686,3
519,1.2106383842609276,-1.9636215389512122,3
520,0.11473062180956288,-0.11418987458444342,3
521,2.779586238689086,-1.8766289210295843,0
522,1.2978469613038912,-0.11677020365842704,3
523,-1.06546284654919,-1.9672126767394789,1
524,0.11471798855526062,-0.11404645215783706,3
525,-0.0010967732418628031,-1.954282026223756,3
526,-0.9633052555197243,-0.13373515902145164,1
527,0.37784692826979077,-2.0089764783684143,3
528,-0.8586684742413594,-0.22728017083145496,1
529,2.0433729906077045,-1.9176211986142808,3
530,0.46505550531275425,-0.16212514307562995,3
531,1.5146426883271278,-1.9174653906811359,3
532,3.3616678389726515,-0.003994659743670752,0
533,-1.362462902054867,-2.0093163472158952,1
534,0.465042872058452,-0.16198172064902358,3
535,10.376298350642388,-1.6495422221922253,0
536,0.5389532112044236,-0.1611590144808028,3
537,1.0457856843140447,-1.9307165992668205,3
538,1.9911719965850818,-0.06764707667206671,3
539,-0.4104385074593162,-1.971150023347756,1
540,1.3753845836735081,-0.0690089525290956,3
541,0.02744624524078576,-1.9601806753175899,3
542,0.46501760554984745,-0.16169487579581085,3
543,0.027439928613634645,-1.960108964104287,3
544,0.46501128892269633,-0.16162316458250756,3
545,-1.3625008018177738,-2.0088860799360764,1
546,0.7164123092353224,-0.14998495382117452,3
547,2.7776893073480657,-1.9149258344885516,0
548,0.21204881109859092,-0.1764433385944006,3
549,1.87443538225875,-1.9210588397365678,3
550,0.46499233904124293,-0.16140803094259823,3
551,4.220231423977017,-1.8438367333319217,0
552,0.4649860224140918,-0.16133631972929494,3
553,-1.2604919233671563,-2.061665365407657,1
554,0.46497970578694064,-0.16126460851599175,3
555,2.0432908744547396,-1.9166889528413396,3
556,0.46497338915978953,-0.16119289730268857,3
557,4.772954414117187,-1.8639717188785048,0
558,0.4649670725326384,-0.1611211860893854,3
559,4.5111399257348745,-1.859792196713641,0
560,0.46496075590548724,-0.1610494748760821,3
561,1.3348490803409783,-1.8966051976108913,3
562,0.46495443927833613,-0.16097776366277902,3
563,-1.4135747239417449,-1.9817076138539513,1
564,0.464948122651185,-0.16090605244947584,3
565,1.7110941116209597,-1.8691635916227294,3
566,-1.2625948062992678,-0.16802261001416227,1
567,0.1145790227579357,-0.11246880546516703,3
568,-0.33178238976532054,-0.19563247248797022,1
569,3.922140988396812,0.007075326044728517,0
570,1.4046811813027655,-0.1572434486033944,3
571,-1.1223294401160933,-0.2406299831442376,1
572,0.11454743962218004,-0.11211024939865123,3
573,0.4648975896339759,-0.16033236274305038,3
574,11.727482718315343,0.178077478841215,0
575,-0.09022730305018277,-0.12831902247348043,3
576,0.4648786397525225,-0.16011722910314083,3
577,-0.04563092550185731,-0.1919694460108742,3
578,0.17869508753848137,-0.17865635498618207,3
579,0.1145032232321221,-0.11160827090552884,3
580,2.1303857522089826,-0.06854681570909718,3
581,0.4648470566167669,-0.15975867303662492,3
582,0.1206543038707729,-0.09780474970374191,3
583,3.2193137303096138,-0.03681486731877193,0
584,-1.275462773707891,-0.16009854188410566,1
585,-1.17343494537582,-0.21309296099559627,1
586,-1.3009839432019987,-0.14668858687630099,1
587,-1.2244646511097332,-0.18641647340659295,1
588,0.11444637358776193,-0.11096286998580031,3
589,1.3547295538019903,-0.1614593633573564,3
590,-1.1607122603916729,-0.21936767121967948,1
591,3.0502138093922904,-0.08535447464301071,0
592,0.4647775737181044,-0.1589698496902899,3
593,3.3312538482481178,0.0022358755514596774,0
594,0.7674273810400697,-0.15012059963832478,3
595,1.6519432876469566,-1.8812087789666125,3
596,0.464758623836651,-0.15875471605038036,3
597,0.027180946900438208,-1.9571688043588567,3
598,0.4647523072094999,-0.15868300483707728,3
599,3.132010403859383,-1.8825905344120095,0
600,0.11438952394340172,-0.11031746906607166,3
601,3.733571094423058,-1.812977696902795,0
602,0.4647396739551976,-0.1585395824104708,3
603,1.5847442904029474,-1.8861129874276434,3
604,0.21178351275824336,-0.17343146763566702,3
605,0.027155680391833692,-1.956881959505644,3
606,2.13025941966596,-0.06711259144303341,3
607,-1.452064926878894,-1.9592262113032395,1
608,0.11436425743479718,-0.11003062421285882,3
609,0.1692823904774308,-1.9214801482516282,3
610,2.9547635084309793,-0.04627833713437429,0
611,0.02713673051038029,-1.9566668258657343,3
612,-1.1097773040650267,-0.24496849060913495,1
